	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_faecis	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiaceae_bacterium_JC118	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacillus_unclassified	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Eggerthella_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Subdoligranulum_unclassified	Sutterella_wadsworthensis	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
CSM7KOKP_P	0	7	0	110	1260	123	0	1	0	0	1307	1	1	0	0	0	110	1889	217	653	1438	135	0	0	0	0	51	13	0	0	0	0	3	0	3	2	0	0	16	2	12	1	0	48	0	9	0	3	0	0	0	35	0	0	582	227	2	328	23	0	0	0	0	0	2	4	0	3	0	282	21	260	186	0	6	0	0	0	0	0	2	0	0	13	49	309	0	0	61	189	0	0	0	0
PSM7J13U_P	0	0	0	0	0	0	0	0	0	0	0	0	2360	379	0	1828	2670	1207	0	91	0	0	0	158	48	272	0	0	0	1	0	2	0	0	0	0	18	0	0	12	0	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	57	18	4	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	1	0	0	77	0	3	3	0	0	0	24	13	65	37
PSM7J1CS_P	0	0	0	0	0	0	0	0	0	0	0	0	2022	549	0	2761	123	1308	0	342	1	0	0	12	16	168	0	0	0	0	0	7	0	0	0	0	2	0	0	114	0	4	0	0	0	0	0	0	0	21	2	0	19	0	0	0	0	596	27	1	0	0	0	0	2	0	1	0	0	0	0	0	272	0	0	2	0	40	1398	0	0	0	0	50	0	6	0	0	132	0	0	0	1	3
CSM7KOQZ_P	0	5	0	84	606	179	0	0	0	0	824	1	0	0	0	0	210	2395	512	846	992	523	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	107	0	0	178	203	73	632	12	0	0	0	5	0	0	0	0	2	5	153	15	166	161	0	1	0	0	0	658	0	0	0	0	1	5	19	0	0	24	389	0	0	0	0
CSM7KOQP_P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	6166	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631	0	35	0	0	0	0	1077	8	1872	0
MSM9VZM4_P	0	0	0	0	415	0	0	0	0	0	0	318	275	0	1796	0	772	0	0	4710	34	5	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	72	0	0	613	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	173	131	48	0	0	0	174	0	0	0	0	282	0	0	0	0	0
MSM9VZLX_P	0	0	0	0	0	5	0	0	0	0	325	0	6	0	0	0	237	2673	1166	666	2367	0	0	0	0	0	18	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	2	2	0	82	0	0	567	5	19	21	0	0	0	5	0	1	12	0	154	0	0	720	0	0	0	0	3	6	6	2	0	0	1	1	25	0	0	664	224	0	0	1	2
HSMA33NG_P	0	272	0	0	0	154	0	0	0	0	1934	0	1	1192	288	0	695	1	0	1402	2594	49	0	0	0	0	0	0	42	0	5	1	6	0	5	1	2	0	0	3	0	0	0	0	0	2	13	0	0	0	0	0	0	0	72	0	45	198	4	0	1	1	100	0	4	11	3	1	0	284	13	0	428	19	16	0	0	1	0	20	0	0	0	0	1	65	0	0	51	0	0	0	0	0
HSM5MD49_P	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2186	0	37	0	0	0	0	16	0	0	10	7	0	0	0	6	0	1	0	0	29	1	0	4	51	25	4	0	0	0	16	0	7	1	0	219	4	101	0	0	178	0	0	2896	0	144	0	0	0	2	0	0	3	4	2	0	16	1600	0	512	0	0	0	28	580	178	0	0	615	17	2	26	7	5	63	377	5	5	5	0
MSM5LLF2_P	3	0	0	0	0	0	0	0	2	0	20	3	15	0	38	3	91	38	15	122	294	136	0	1	0	0	0	0	0	0	0	97	0	10	1	0	0	640	0	2	0	0	0	0	0	0	66	8	0	597	0	0	0	0	5	0	0	200	76	26	0	0	6	0	0	0	0	0	0	0	425	14	0	24	0	0	56	0	14	1	32	7	0	529	0	67	10	9	19	0	6	2	6270	0
HSM5MD5X_P	205	3	0	0	0	21	3	0	0	0	130	3	24	0	394	0	512	188	47	174	2597	400	0	21	1	2	3	0	4	0	0	4	0	0	5	1	5	41	1	15	22	0	0	4	6	17	150	18	0	56	3	12	0	0	22	0	0	3173	7	59	0	0	29	0	11	0	1	26	25	0	11	12	15	9	3	1	21	6	78	64	54	0	7	19	5	125	20	31	75	559	108	20	88	225
CSM5MCWA_P	93	4	0	4	31	2	1	0	0	0	37	2	6	1	3	26	37	104	25	69	116	8	0	5	16	35	1	0	7	0	0	0	0	2	0	0	0	291	4	0	1	1	0	0	51	0	2	0	3	1878	0	5	1	1	47	26	0	61	211	0	0	0	1	0	0	0	0	3	74	0	1315	17	8	8	0	3	229	1	1181	1	0	0	2	73	1	10	0	0	146	12	1	0	3544	149
MSM9VZJJ_P	0	42	2	0	0	172	1	0	0	13	0	0	0	0	0	1336	167	0	176	3481	725	155	458	0	0	2	0	0	0	1	3	12	3	0	124	10	31	4	21	5	0	0	0	0	809	0	0	1	4	695	0	3	2	0	78	0	0	372	13	0	0	0	0	2	0	0	1	0	0	91	27	590	0	71	0	0	0	7	0	0	7	0	0	94	14	118	0	0	52	0	0	0	5	1
CSM5MCXX_P	0	2	2	21	1029	34	0	3	0	0	232	817	0	2	0	0	3	170	307	1305	2659	2	184	0	0	1	22	7	9	0	0	0	1	0	7	0	0	0	4	0	0	0	0	0	0	0	5	1	0	100	0	2	0	0	127	393	14	1187	5	4	4	0	0	0	4	0	0	10	7	83	65	371	215	0	11	0	2	11	174	172	0	0	22	1	2	14	5	0	158	0	0	1	2	6
CSM67U9X_P	3	6	0	66	429	83	37	0	0	0	434	9	12	1	1	672	86	2865	75	207	1909	130	1	3	0	4	3	0	14	0	0	0	0	0	2	0	0	0	8	0	13	0	0	25	135	10	27	0	0	13	6	97	26	16	1011	19	0	405	21	0	5	2	0	0	0	0	4	5	19	43	42	281	44	9	5	0	47	6	3	36	4	0	0	2	8	60	0	0	79	400	0	0	11	2
PSM6XBQM_P	1	38	0	51	101	36	0	0	1	0	388	46	276	352	0	2074	76	6	37	640	1562	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	5	5	5	0	3	0	0	0	0	0	0	59	0	0	2731	0	119	0	0	8	0	7	0	0	1	0	0	7	104	0	129	0	0	8	0	0	33	0	0	0	0	2	39	7	4	89	423	200	7	77	222
MSM6J2RG_P	0	19	0	230	0	0	0	39	0	0	0	0	22	259	0	3047	496	0	0	1258	28	85	0	0	0	0	0	0	0	0	0	8	40	0	183	7	19	32	0	200	0	0	1	7	139	0	1	1	0	0	0	0	0	0	0	0	0	2305	0	1	0	0	0	0	20	11	0	0	0	0	0	0	108	0	0	0	0	12	0	0	0	0	0	0	0	153	0	0	1178	0	14	0	73	5
ESM7F5AE_P	22	27	0	32	334	62	1	0	0	0	377	117	513	55	52	125	686	369	154	801	463	111	201	1	1	59	4	0	0	1	0	1	0	0	8	0	0	2	104	1	4	2	2	11	51	4	15	0	0	3	1	6	13	4	144	24	8	454	9	12	1	0	0	0	15	0	12	10	6	78	57	600	18	87	0	0	3176	1	19	29	4	2	0	18	40	15	4	0	209	145	0	0	1	1
PSM6XBS2_P	0	0	0	0	321	1	1	0	0	10	36	0	65	96	1	1091	632	2003	1	165	599	7	298	13	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	20	5	8	58	0	0	3	1	22	8	3	357	0	122	3475	1	0	1	0	0	0	28	0	3	2	0	0	23	164	101	7	0	0	5	4	17	158	0	0	0	0	4	1	0	0	24	0	0	0	0	0
CSM79HH2_P	59	74	384	298	160	227	0	1	2	108	189	1938	65	93	34	315	259	785	58	352	1297	6	10	58	3	5	33	9	102	0	0	2	6	0	34	1	96	2	26	2	3	0	0	5	54	0	17	0	0	241	0	0	10	0	156	7	0	225	114	0	0	1	0	5	1	11	0	37	0	581	130	70	87	181	79	0	165	43	1	1	0	6	13	7	0	7	0	0	647	0	0	0	0	0
CSM79HJI_P	22	45	0	174	335	9	0	0	0	7	269	1	68	40	2262	9	59	546	85	221	611	10	2	8	5	4	11	2	3	0	0	0	0	11	422	0	0	4	39	1	3	0	0	2	153	0	109	6	0	2402	30	2	12	0	14	10	4	421	3	1	1	0	0	37	20	1	3	9	25	39	27	303	28	24	5	0	565	11	95	1	6	2	4	225	3	62	0	0	43	0	0	0	2	0
CSM79HNY_P	405	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	987	2	3	3383	1532	0	0	0	0	0	0	0	5	0	0	0	0	0	524	0	0	0	3	0	0	0	0	17	4	0	10	0	0	0	0	67	0	0	993	415	0	537	0	0	0	0	0	0	0	0	1	18	0	0	45	7	606	0	0	0	20	15	0	23	0	0	0	0	166	29	0	0	47	0	0	0	0	0
CSM79HJ8_P	0	7	0	236	626	0	0	0	0	0	755	3	2	0	0	1	244	1464	576	467	785	322	0	0	0	0	6	1	0	0	0	0	3	0	8	1	0	1	21	1	17	0	0	34	0	0	0	1	0	0	0	444	0	0	550	366	31	1447	12	0	3	1	0	1	0	1	0	0	24	147	25	399	513	0	2	0	52	0	0	0	1	0	0	24	23	33	0	0	66	250	0	0	0	0
PSM6XBTF_P	0	1	0	2	197	19	1	0	0	3	49	0	47	166	0	1303	694	2585	3	177	758	6	284	1	23	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	4	49	54	14	32	0	0	0	2	25	10	7	621	0	118	1991	0	0	0	0	0	0	46	0	8	1	0	0	10	147	135	0	0	0	77	2	182	22	0	0	0	0	9	5	0	0	27	3	0	0	0	0
HSM7CYWS_P	1	7	0	36	378	9	1	0	0	4	207	24	339	112	6	1051	425	1766	14	331	1480	16	191	5	6	20	4	0	3	1	0	0	0	0	0	0	0	0	2	0	22	0	0	28	75	5	32	0	0	17	0	57	4	1	395	8	98	1984	1	8	0	0	0	2	34	0	4	9	4	0	25	230	132	0	4	0	110	18	75	68	0	3	3	3	10	12	0	0	53	27	0	0	0	0
CSM79HJC_P	0	4	0	47	77	0	0	0	0	0	734	4	16	7	1	8	96	1829	126	485	1239	160	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	13	3	0	56	0	5	0	0	0	3	1	789	0	0	803	121	58	2110	3	16	0	0	0	5	1	0	0	1	0	0	11	155	340	0	8	0	14	1	0	0	2	1	0	58	16	47	0	0	30	469	5	2	7	3
HSM7CZ2V_P	6	63	0	5	311	54	4	0	0	3	503	3	192	307	62	23	44	3163	51	178	2765	24	13	6	0	16	24	8	3	0	1	0	0	0	2	0	0	0	0	3	1	0	0	8	0	5	0	1	0	113	0	0	0	1	53	0	0	462	0	1	5	0	0	34	7	3	4	25	0	164	17	314	258	0	39	0	240	64	5	0	0	22	61	24	0	77	0	0	153	1	0	0	0	1
PSM6XBTN_P	0	0	0	0	328	54	1	0	0	11	8	0	66	133	0	1147	481	2904	3	143	247	10	420	0	4	19	3	0	0	0	0	0	0	0	0	0	0	3	0	0	22	0	0	29	0	9	26	0	0	12	3	9	6	12	281	0	609	1839	1	0	0	0	0	0	27	0	6	5	1	0	59	277	411	0	0	0	1	1	263	8	0	0	0	3	8	6	0	0	79	0	0	0	1	0
CSM7KOKH_P	0	6	0	193	412	0	0	0	0	0	1652	4	8	0	0	1	79	2959	251	555	1388	591	0	0	0	0	12	2	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	5	0	1	0	0	0	0	0	154	0	0	218	3	10	303	19	0	0	0	0	0	0	0	0	5	39	74	16	264	303	0	0	0	24	0	0	0	1	0	0	1	6	14	0	0	24	400	0	0	0	0
HSM67VIJ_P	0	0	0	52	352	27	0	0	0	12	442	0	58	16	84	0	5	0	246	283	559	2	0	0	0	0	28	7	0	0	0	0	0	0	0	0	0	0	25	0	5	0	2	0	0	12	5	3	0	190	0	58	0	53	2	112	2	1294	10	24	1	1	0	0	22	0	0	5	3	76	6	0	344	0	0	0	4953	112	0	0	100	0	0	0	6	24	0	0	373	0	0	0	3	1
PSM7J1B3_P	0	32	0	27	97	18	0	0	0	0	134	479	52	11	58	12	54	99	108	120	244	83	15	3	0	212	2	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	3	29	1	0	2	0	2577	0	22	1	0	56	15	2	160	3	7	0	0	4	0	4	0	0	1	10	0	11	71	30	31	0	0	1201	0	5	2	0	0	0	2	8	12	2	4	38	3814	0	0	1	1
CSM7KOKL_P	0	23	0	745	460	2	0	0	0	4	2278	1	4	23	13	9	198	614	396	195	894	475	70	0	0	1	17	2	0	0	0	2	1	0	24	2	5	1	0	9	6	16	0	310	33	25	0	0	0	1	0	34	0	0	723	5	8	406	2	0	0	0	13	5	16	0	3	3	0	111	4	475	154	80	4	0	137	1	0	0	2	0	0	153	4	128	0	0	142	528	0	0	0	0
CSM7KOR4_P	0	10	0	169	592	158	0	0	2	0	765	2	0	0	0	0	101	2870	317	1192	917	382	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	6	0	0	0	0	0	0	0	179	0	0	248	232	3	462	34	0	0	0	0	0	0	0	0	7	8	169	30	342	231	0	1	0	2	0	248	0	0	0	0	3	7	26	0	0	44	228	1	0	2	1
CSM7KOR8_P	0	8	0	310	783	89	0	0	0	0	691	3	0	0	0	0	156	2724	223	1383	833	262	0	0	0	0	10	3	0	0	0	0	3	0	1	0	0	0	5	1	0	0	0	1	0	0	0	2	0	0	0	270	0	0	145	304	4	611	5	0	0	0	0	0	0	1	0	1	8	318	17	230	200	0	1	0	0	0	93	0	5	0	0	1	3	4	0	0	33	256	0	0	0	0
PSMA2651_P	0	54	13	75	409	79	2	5	0	0	668	0	2147	0	316	1	1	4	620	2709	3	621	0	0	0	0	0	0	0	0	2	2	3	1	53	1	0	3	0	8	0	0	0	4	138	6	19	0	0	0	0	0	1	5	354	0	0	1055	2	0	3	0	14	0	66	1	2	6	12	105	18	0	0	97	0	0	0	0	1	0	32	0	0	0	1	9	0	0	245	0	0	0	0	0
PSM7J143_P	0	0	0	0	2	0	0	0	0	0	275	0	106	327	6	2921	941	3610	45	158	4	0	0	139	5	100	0	0	0	0	0	0	0	0	37	1	1	0	0	26	19	0	0	0	0	0	0	0	0	4	1	0	0	0	56	0	0	624	14	0	0	0	0	0	16	0	0	0	1	0	16	266	15	0	0	0	0	0	0	226	0	0	0	29	0	4	0	0	4	1	0	0	0	0
HSM6XRQB_P	0	0	0	0	0	0	13	74	0	0	587	0	0	0	0	459	3224	0	0	319	189	29	0	0	0	0	0	0	0	0	0	15	1	0	320	2	14	404	0	388	0	0	0	1	0	11	13	0	0	0	1	0	72	635	22	0	0	9	9	0	0	0	0	0	71	41	9	103	0	0	11	0	0	1	0	0	1	45	0	717	0	0	0	1294	11	297	0	0	585	2	0	0	0	0
CSM67UAI_P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	207	0	2	3328	136	1303	0	0	40	0	6	5	0	0	0	117	0	2	3713	79	0	0	0	231	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	3	0	0	0	21	0	4	0	0	4	0	3	20	332	38
PSM6XBRK_P	0	5	0	0	4	85	1	0	0	1	314	0	161	770	0	2614	607	1854	15	34	873	4	118	1	4	8	19	2	0	0	0	0	0	0	1	1	0	0	0	0	14	0	5	42	0	8	15	0	0	0	1	16	5	37	303	0	194	667	4	0	0	0	0	0	64	0	4	6	3	0	3	742	111	0	0	0	1	21	0	167	0	0	0	6	16	8	0	0	19	0	1	1	12	4
CSM67UB9_P	0	273	0	0	0	0	0	0	0	0	132	1	0	0	0	1	4329	27	198	2581	1112	3	0	0	0	0	0	0	0	0	0	8	41	0	37	8	621	81	21	17	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	426	0	0	0	0	0	0	0	0	0	0	0	0	13	1	2	0	0	0	0	0	0	0	0	0	0	2	5	4	0	0	48	0	0	0	0	0
CSM79HHW_P	0	0	0	0	756	0	0	0	0	0	1304	0	1317	0	362	0	2760	0	0	0	0	16	0	51	1	0	30	2	0	0	0	0	1	0	275	0	7	7	1	1	0	60	0	0	0	0	0	0	4	10	2	0	1	0	345	0	0	87	17	1	0	0	2	42	0	18	8	19	10	0	10	0	0	0	40	0	0	0	0	1	2	0	0	2028	0	89	5	0	291	0	10	0	4	3
PSM6XBS4_P	0	0	0	0	8	0	7	0	0	0	0	0	5	1	0	69	63	807	0	460	347	0	24	34	23	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	40	83	0	29	149	0	0	0	0	25	162	41	1524	0	362	4470	0	1	0	0	0	0	68	0	29	0	0	0	3	32	7	0	0	31	1	8	533	239	0	0	0	0	136	27	0	0	5	0	2	1	3	2
PSM7J13Y_P	0	0	0	0	0	44	1	0	0	0	797	0	32	131	0	3227	1313	1692	229	132	1	0	0	24	4	34	0	0	0	0	0	6	0	0	21	5	5	0	0	147	0	2	0	0	0	0	0	0	1	0	0	0	0	0	128	0	0	767	11	0	0	0	1	0	6	0	5	0	0	0	22	738	111	18	0	1	0	2	194	99	0	0	0	36	0	7	0	0	5	0	0	0	0	0
MSM5LLHR_P	0	24	0	67	798	31	4	1	0	6	639	2344	140	4	124	0	157	9	0	672	1947	34	15	0	0	2	110	19	0	0	0	2	5	0	21	9	13	0	18	0	15	5	3	13	140	14	36	0	0	10	0	80	28	6	166	6	23	678	2	0	9	0	0	0	0	0	1	1	16	160	30	14	327	45	0	0	0	6	1	272	0	1	0	0	57	15	0	0	52	546	0	0	3	1
MSM5FZ9X_P	1691	0	0	0	0	0	6	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	52	21	56	0	217	92	0	524	0	1	0	0	1024	75	0	0	1	72	6	450	25	0	293	0	0	150	49	4	12	5	1	0	0	0	9	0	7	0	253	12	0	6	0	0	0	0	4420	4	0	0	0	57	13	8	0	1	271	0	1	2	25	45
MSM5LLHX_P	0	0	0	26	513	0	0	0	0	19	138	238	0	26	503	0	161	3602	0	3	3	45	0	25	14	218	3	0	0	0	0	0	0	0	1	0	0	0	3	2	10	0	0	0	82	1	0	0	0	0	0	162	0	0	51	258	0	3015	19	0	8	0	0	0	12	0	0	18	0	0	33	484	260	0	0	0	0	0	0	0	2	16	0	7	3	4	0	0	8	0	0	0	2	1
ESM5MEDZ_P	0	0	0	0	0	0	0	0	0	0	0	0	0	659	0	0	1096	0	1	0	4704	24	0	0	0	0	24	0	0	0	1	0	0	0	7	0	0	0	0	14	2	0	6	24	13	0	8	0	0	0	0	11	0	21	489	0	0	1852	0	47	0	0	0	0	2	0	3	0	0	0	0	739	0	49	14	2	0	0	0	6	1	0	0	59	14	19	2	5	2	0	18	20	6	34
ESM5MEE2_P	0	0	0	0	0	0	1	0	0	0	1	0	0	493	1	0	463	1	1	13	3042	7	0	0	0	0	4	0	1	0	1	0	0	0	10	0	0	0	0	5	6	0	6	17	79	0	33	0	1	0	0	4	1	17	971	0	0	3274	0	91	3	0	0	0	16	0	6	0	0	0	1	714	0	72	11	4	0	400	23	26	0	0	0	39	5	6	2	11	6	0	27	7	17	62
MSM5LLIE_P	0	6	0	19	783	14	0	0	0	18	526	3450	62	0	168	0	129	0	0	560	718	20	292	0	0	1	3	0	0	0	2	0	2	0	3	0	0	0	0	0	20	0	1	13	28	31	20	0	0	1	0	103	4	1	284	0	23	1014	4	0	10	0	0	0	0	0	1	0	18	210	19	35	370	107	0	0	0	0	0	466	0	2	0	0	15	50	0	0	66	304	0	0	0	0
HSM5FZBQ_P	0	0	0	205	454	0	0	0	0	0	1	0	300	0	250	0	9	33	0	749	614	9	0	0	0	0	0	0	6	18	0	0	0	0	121	0	0	0	0	4	0	0	0	0	33	0	0	3	0	102	32	0	0	0	27	0	0	147	0	122	0	0	25	140	0	0	34	0	36	0	0	584	0	343	21	0	4643	0	0	0	0	0	0	356	0	187	0	0	14	0	331	0	47	0
MSM5LLIC_P	187	318	2	25	434	344	0	1	0	55	381	59	33	1	1	1183	205	272	91	211	328	0	349	0	0	12	75	7	148	0	0	4	1	0	9	5	0	0	0	4	2	0	17	28	741	6	6	0	0	5	6	55	4	8	668	1	190	2134	1	82	3	1	12	0	22	16	0	17	0	261	29	125	1	63	19	1	0	106	175	31	18	0	0	0	8	58	4	17	304	0	0	3	3	4
MSM5ZOJY_P	23	0	0	0	0	0	13	2	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	41	30	9	0	108	133	0	295	0	7	0	0	308	161	0	0	4	155	15	994	104	0	454	0	0	0	177	54	140	75	1	0	0	0	15	0	12	0	514	0	0	0	0	0	0	0	5201	0	0	0	0	46	135	18	2	3	615	0	0	1	4	61
MSM5LLIG_P	0	7	0	53	688	15	0	0	0	17	241	2657	13	0	182	0	75	7	231	218	1063	6	260	30	0	27	2	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	18	52	8	15	0	0	4	1	493	4	0	729	3	0	1553	0	0	1	1	0	0	0	0	2	0	0	168	23	35	554	68	0	0	0	0	0	29	22	0	0	0	21	0	0	0	71	322	0	0	0	0
CSM5FZ3T_P	0	0	0	0	0	0	0	0	0	0	0	0	60	0	2299	0	0	0	2669	1	3362	232	0	0	0	0	0	0	0	0	0	3	17	0	272	0	520	0	0	0	0	0	0	0	511	0	13	0	0	0	0	0	0	0	21	0	0	0	13	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
MSM5LLFG_P	109	0	0	0	1743	0	103	1	7	0	579	0	0	0	1	0	913	632	493	336	453	0	0	0	0	0	104	37	0	21	3	2	2	1	284	3	10	2	12	1	0	0	0	0	0	0	5	0	2	63	0	173	1	0	269	34	0	1930	0	0	19	0	0	0	9	0	2	61	0	0	106	1	1029	0	0	0	0	19	0	11	0	0	0	8	4	129	0	0	270	0	0	0	0	1
MSM5LLIS_P	0	2	0	0	1	21	0	0	0	5	60	2	0	8	73	0	36	1	23	357	110	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	48	0	0	84	2	2	783	0	0	0	0	1	0	2	0	0	0	4	26	4	1	29	0	0	1	7814	1	74	61	0	0	0	0	6	2	0	0	30	302	0	0	0	0
ESM5MEE6_P	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	1130	0	1	3	892	14	0	0	0	0	14	0	1	0	2	0	0	0	1	0	0	1	0	11	11	0	1	7	464	0	5	1	0	27	12	136	1	16	1354	0	0	4361	3	18	12	0	0	0	0	0	5	1	0	0	0	160	0	1	26	0	0	20	765	50	0	0	0	9	32	7	0	0	3	0	1	0	14	2
CSM5FZ4C_P	822	0	0	0	0	0	0	3	0	0	325	0	0	0	1276	0	0	0	3348	3252	130	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	9	3	14	1	0	0	0	0	240	0	0	0	0	0	1	0	2	0	0	0	0	409	5	0	0	0	8	0	0	0	0	2	0	0	56	0	0	0	0	0	0	9	2	17	33	0	0	0	2	13	0	0	15	0	0	0	0	0
MSM5LLHE_P	0	406	0	144	355	188	0	0	0	0	247	2	0	0	0	2656	12	167	41	1109	454	0	522	0	0	0	5	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	2402	0	0	0	0	0	0	0	0	0	0	0	0	1	157	0	24	0	0	0	0	0	0	127	0	0	0	0	0	0	0	527	0	0	0	0	0
MSM5LLI6_P	0	0	0	97	1028	0	0	0	0	67	187	563	0	109	954	0	211	4678	0	0	0	67	0	19	13	139	6	0	0	0	0	0	0	0	1	0	0	1	7	18	4	0	0	0	35	1	0	0	0	14	1	42	0	0	22	179	0	413	44	0	2	0	0	0	1	0	0	32	0	0	29	666	234	0	0	0	0	0	0	0	0	10	0	7	3	4	0	0	14	73	0	0	1	0
ESM5GEYY_P	0	86	0	65	62	0	0	0	1	0	628	872	337	0	2486	0	5	0	1207	1	859	365	0	0	0	9	39	5	0	0	0	4	0	6	39	4	0	8	0	21	2	0	0	0	49	7	1	0	0	51	5	0	0	1	3	0	0	1175	0	77	0	0	0	1	6	4	0	1	0	350	1	0	299	0	0	0	347	0	0	65	0	0	0	10	0	55	6	17	100	0	14	1	82	159
CSM5LLGB_P	20	0	0	0	8	0	6	0	2	6	0	0	208	0	0	0	1	0	1	11	979	0	0	3	0	1	0	0	0	0	8	6	14	4	3	0	19	7	0	43	50	0	0	0	245	15	0	0	5	32	1	495	100	0	1061	0	1	3393	79	28	66	38	8	0	0	0	13	0	61	0	269	0	3	1	0	0	0	0	2125	157	0	0	0	0	123	17	0	2	239	3	1	2	4	11
MSM5LLH2_P	2	0	0	0	0	0	6	0	0	0	10	0	0	2	128	0	14	0	23	127	24	3	3	0	0	125	0	0	0	0	0	2	1	3	1	0	8	0	0	22	0	0	0	4	1	18	63	0	0	91	0	0	41	75	36	0	1	2811	5	66	0	0	0	0	5	0	6	0	9	0	8	0	16	396	0	0	4574	3	161	0	0	0	1	2	158	9	0	2	84	847	0	0	1	2
