Name	Acidaminococcus_intestini	Actinobaculum_sp_oral_taxon_183	Actinomyces_graevenitzii	Actinomyces_johnsonii	Actinomyces_massiliensis	Actinomyces_naeslundii	Actinomyces_odontolyticus	Actinomyces_oris	Actinomyces_sp_HMSC035G02	Actinomyces_sp_HPA0247	Actinomyces_sp_ICM47	Actinomyces_sp_S6_Spd3	Actinomyces_sp_oral_taxon_181	Actinomyces_sp_oral_taxon_448	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_putredinis	Alistipes_shahii	Allisonella_histaminiformans	Anaeromassilibacillus_sp_An250	Anaerostipes_hadrus	Anaerotruncus_colihominis	Asaccharobacter_celatus	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_intestinalis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_plebeius	Bacteroides_salyersiae	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bilophila_wadsworthia	Blautia_hydrogenotrophica	Blautia_obeum	Blautia_sp_CAG_257	Blautia_wexlerae	Butyricimonas_synergistica	Butyricimonas_virosa	Catabacter_hongkongensis	Catenibacterium_mitsuokai	Christensenella_minuta	Clostridium_asparagiforme	Clostridium_bolteae	Clostridium_citroniae	Clostridium_innocuum	Clostridium_leptum	Clostridium_sp_CAG_242	Clostridium_sp_CAG_299	Clostridium_sp_CAG_58	Clostridium_symbiosum	Collinsella_aerofaciens	Collinsella_intestinalis	Collinsella_stercoris	Coprobacter_fastidiosus	Coprococcus_catus	Coprococcus_comes	Coprococcus_eutactus	Desulfovibrio_piger	Desulfovibrionaceae_bacterium	Dialister_sp_CAG_357	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Eisenbergiella_tayi	Erysipelatoclostridium_ramosum	Escherichia_coli	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_sp_CAG_180	Eubacterium_sp_CAG_251	Eubacterium_sp_CAG_274	Eubacterium_sp_CAG_38	Eubacterium_sulci	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Faecalitalea_cylindroides	Firmicutes_bacterium_CAG_110	Firmicutes_bacterium_CAG_145	Firmicutes_bacterium_CAG_83	Firmicutes_bacterium_CAG_95	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Gemella_haemolysans	Gemella_morbillorum	Gemella_sanguinis	Gemmiger_formicilis	Gordonibacter_pamelaeae	Haemophilus_parainfluenzae	Holdemanella_biformis	Holdemania_filiformis	Hungatella_hathewayi	Intestinibacter_bartlettii	Intestinimonas_butyriciproducens	Klebsiella_pneumoniae	Klebsiella_quasipneumoniae	Klebsiella_variicola	Lachnospira_pectinoschiza	Lactobacillus_rogosae	Lactobacillus_ruminis	Lactococcus_lactis	Lactonifactor_longoviformis	Lawsonibacter_asaccharolyticus	Megamonas_funiformis	Megamonas_hypermegale	Megasphaera_elsdenii	Methanobrevibacter_smithii	Mogibacterium_diversum	Odoribacter_splanchnicus	Olsenella_scatoligenes	Oscillibacter_sp_57_20	Oscillibacter_sp_CAG_241	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Parabacteroides_merdae	Paraprevotella_xylaniphila	Parasutterella_excrementihominis	Parvimonas_micra	Phascolarctobacterium_faecium	Phascolarctobacterium_succinatutens	Prevotella_copri	Proteobacteria_bacterium_CAG_139	Romboutsia_ilealis	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_sp_CAG_471	Rothia_dentocariosa	Rothia_mucilaginosa	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_callidus	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Sellimonas_intestinalis	Slackia_isoflavoniconvertens	Streptococcus_anginosus_group	Streptococcus_australis	Streptococcus_cristatus	Streptococcus_gordonii	Streptococcus_infantis	Streptococcus_mitis	Streptococcus_mutans	Streptococcus_oralis	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_sanguinis	Streptococcus_sp_A12	Streptococcus_thermophilus	Streptococcus_vestibularis	Sutterella_parvirubra	Turicibacter_sanguinis	Turicimonas_muris	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	[Collinsella]_massiliensis
FAT_006_22_0_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	13	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	22	0	0	0	54	12	0	0	2398	0	398	0	0	0	51	0	17	0	0	0	112	0	0	0	0	0	0	0	0	0	0	824	9	19	0	83	215	0	48	1	0	129	474	0	0	0	0	0	65	33	3	77	72	0	0	3	0	0	1009	0	5	0	59	67	0	864	0	0	0	71	0	0	8	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	95	35	0	0	19	119	15	43	0	32	29	0	0	0	682	619	0	0	345	245	0	8	4	0	0	7	290	0	0	0	40	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
FAT_008_22_0_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	432	3463	422	1	0	0	0	0	3	0	155	0	55	0	0	0	0	0	0	0	5	0	0	0	20	506	433	0	36	7	0	0	59	0	0	0	0	581	0	0	0	0	0	0	0	0	0	1	0	0	8	0	270	0	6	0	1	0	0	0	0	0	83	3	36	0	0	0	0	80	0	844	0	0	0	0	0	0	1	992	0	0	30	0	0	34	559	0	0	0	140	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	18	76	3	53	74	0	0	324	0	0	0	42	3	28	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
FAT_012_22_0_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	2	2	136	6	1	0	119	0	1	0	6	49	0	0	0	0	0	14	2	0	5	51	0	172	158	18	3	307	0	45	0	0	0	74	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	420	1	10	0	70	210	0	16	2	0	100	176	0	0	0	15	161	229	57	976	69	660	164	0	17	0	44	707	0	3	0	131	0	6	521	0	0	0	64	0	0	18	0	0	6	0	0	0	0	62	2	0	0	0	2	0	0	0	13	0	1	1	172	21	28	0	11	29	3	0	0	84	0	0	0	1285	21	90	36	1	0	0	447	862	0	0	6	199	3	0	13	0	3	0	0	0	0	0	0	5	46	0	0	473	0	0	4	0	0	0	0	2
FAT_015_22_0_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	736	17	0	420	11	14	0	211	0	1	0	14	121	9	0	98	35	5	118	17	61	16	1	50	550	901	0	146	270	0	120	6	0	0	97	2	43	0	5	0	0	0	0	8	0	0	14	0	0	14	0	294	0	6	2	19	45	48	6	1	0	51	222	1	0	0	64	51	232	7	218	0	1495	71	25	60	0	14	422	0	0	0	33	0	14	230	0	0	0	61	0	3	0	5	14	37	2	0	0	0	101	2	0	0	0	4	0	0	0	0	0	43	0	6	36	220	0	116	70	18	0	23	0	11	83	0	173	15	27	91	0	0	0	50	772	0	35	35	75	39	0	28	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	3	2
FAT_020_22_0_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	68	1	9	86	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	0	0	0	4	9	0	0	138	0	54	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	239	0	4	0	0	20	42	52	3	0	2	0	0	0	0	0	0	0	0	1397	1	0	0	0	0	0	0	1792	0	0	0	7	0	2	99	0	0	0	149	1	0	0	0	0	0	0	0	0	0	1	0	63	0	0	4	0	0	0	0	0	0	0	21	5	1	0	0	4	0	0	0	0	5520	0	0	0	6	0	39	0	0	0	0	31	0	0	4	13	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1
FAT_006_22_14_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	87	0	0	0	0	1	0	0	10	0	0	0	27	50	0	0	2	4	1	8	0	291	0	47	0	0	0	37	0	13	0	0	0	137	0	0	0	0	0	0	0	0	0	0	640	1	6	0	85	176	0	21	0	0	162	308	0	0	0	63	0	74	16	35	7	0	0	0	0	0	0	2075	0	0	0	55	0	0	445	0	0	0	20	0	0	186	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	2	0	48	8	31	0	19	9	0	0	0	885	1987	0	0	9	55	0	390	0	0	0	0	9	0	0	0	1274	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAT_006_22_42_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	76	0	0	0	791	0	281	0	0	0	44	0	6	0	0	0	132	0	0	0	0	0	0	0	0	0	0	512	1	11	0	68	256	0	36	0	0	115	392	0	0	0	0	3	15	11	22	114	0	0	0	0	0	0	2752	0	0	0	32	85	0	500	0	0	0	72	0	0	11	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	78	12	0	0	4	70	13	19	0	10	12	0	0	0	673	1801	0	0	570	22	0	40	0	0	0	0	0	0	0	0	172	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
FAT_006_22_84_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	43	0	0	0	2222	0	181	0	0	0	18	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	558	0	14	0	33	119	0	72	0	0	82	188	0	0	0	0	10	21	29	145	63	254	0	0	0	0	0	2463	0	0	0	33	75	0	446	0	0	0	91	0	0	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	115	49	0	15	5	99	9	22	0	20	5	0	0	0	949	807	0	0	497	40	0	10	0	0	0	0	0	0	0	0	74	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
FAT_008_22_14_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	21	373	0	84	7	0	0	399	0	3	0	3	0	0	0	19	0	1032	39	37	0	7	0	149	1256	709	0	67	0	0	19	0	19	0	57	0	394	0	8	0	0	0	0	15	2	2	0	0	0	28	2	187	0	3	0	3	246	212	107	0	0	287	91	8	0	0	0	0	189	0	497	0	0	0	0	1	0	0	832	0	0	0	65	0	40	205	0	0	0	51	36	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	94	0	12	0	72	13	37	415	4	0	81	0	0	0	0	4	226	9	484	3	0	0	557	0	0	6	44	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
FAT_008_22_42_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	735	0	680	0	225	7	0	0	251	0	109	0	4	0	0	0	0	0	14	0	0	0	2	0	11	140	178	0	15	0	0	116	0	0	0	143	0	77	0	0	0	0	0	0	0	0	0	2	0	0	77	0	767	3	14	0	1	118	125	57	0	0	220	75	38	0	0	0	10	78	0	485	0	0	0	0	2	0	0	724	0	0	25	627	0	18	2146	0	0	0	94	195	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	80	3	15	0	14	0	0	0	7	0	0	0	0	0	540	0	87	5	0	3	288	0	0	0	3	18	42	0	0	0	2	0	0	0	0	0	0	141	40	0	6	0	0	0	0	0	0	0	0	7
FAT_008_22_84_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	719	0	168	1	519	37	0	0	101	0	81	0	9	0	0	0	0	0	0	0	0	0	0	0	2	124	1	0	25	0	0	181	0	0	0	154	0	238	0	0	0	0	0	0	0	0	0	1	0	0	161	0	1160	0	23	0	4	194	62	77	0	0	241	170	14	0	0	0	0	86	0	28	0	0	0	0	0	0	0	1087	0	0	10	183	0	0	3131	0	0	0	94	142	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	30	2	0	0	0	3	0	0	8	0	3	0	0	0	360	0	10	8	0	3	169	0	0	0	21	22	32	0	0	0	0	0	0	0	0	0	0	37	7	0	0	0	0	0	0	0	0	0	0	8
FAT_012_22_14_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	0	0	0	163	5	2	0	110	0	2	0	1	24	20	0	0	0	0	23	0	0	1	176	2	83	210	30	2	338	1	77	29	0	0	57	0	5	0	2	0	188	0	0	0	0	0	0	0	0	0	0	207	0	4	0	58	304	0	8	0	0	63	172	0	0	0	0	95	203	50	81	2	1009	198	0	13	0	80	1941	0	6	0	51	0	0	658	0	0	0	36	0	1	138	0	0	3	0	0	0	0	43	2	0	0	0	0	0	0	0	33	0	5	0	64	18	19	0	31	27	0	0	0	56	0	0	0	181	1	552	279	1	0	0	337	835	0	0	27	185	1	0	22	0	0	0	0	0	0	0	0	0	2	0	0	311	0	1	0	0	0	0	0	2
FAT_012_22_42_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	217	4	0	894	11	0	0	3	0	0	3	0	0	0	0	0	10	0	0	0	0	3	61	7	61	364	8	7	119	0	0	0	1	0	13	0	6	0	1	0	16	0	0	0	0	0	7	0	0	66	0	397	2	10	0	20	58	221	111	3	0	151	116	0	0	0	0	10	34	21	577	355	248	19	0	0	0	0	561	0	101	0	17	2	1	402	0	0	0	204	0	0	0	0	0	0	4	0	0	0	150	24	0	0	0	10	0	0	0	16	0	16	0	347	77	38	9	75	3	0	0	0	714	2154	0	0	0	180	0	27	13	0	0	0	161	0	0	0	281	11	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
FAT_012_22_84_0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	109	0	0	0	95	0	17	0	38	0	2	0	0	4	11	0	0	9	0	0	0	0	0	12	0	68	24	0	0	644	0	333	10	0	0	14	0	1	0	0	0	134	0	0	0	0	0	0	0	0	0	0	442	3	17	0	37	198	0	67	2	0	35	131	0	0	0	0	0	105	12	1595	3	0	126	0	16	0	2	1188	0	1	0	70	0	0	458	0	0	0	26	0	0	21	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	1	0	0	5	2	0	19	0	1	8	1	0	0	10	0	0	0	1817	12	560	35	0	0	0	99	959	0	0	0	119	0	0	173	0	0	0	0	0	0	0	0	13	14	0	0	31	0	6	0	0	0	0	0	6
FAT_015_22_14_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	283	0	0	106	1	12	7	119	0	0	0	0	0	0	0	8	25	0	11	0	167	0	0	7	103	136	7	65	990	0	221	37	0	0	28	0	47	0	0	0	0	0	0	0	0	0	3	0	7	8	0	564	2	11	0	17	113	0	0	0	0	99	179	0	0	0	14	0	126	13	67	0	1489	0	5	63	0	20	328	0	0	1	6	0	7	185	0	0	0	18	0	1	0	1	0	126	0	0	0	0	22	0	0	0	0	9	0	0	0	0	0	10	12	0	64	7	0	5	14	0	0	0	0	0	0	2	1065	46	175	19	1	0	0	770	1407	0	1	271	33	14	0	50	0	0	0	0	0	0	0	0	15	101	0	0	1	2	0	10	0	8	2	2	4
FAT_015_22_42_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	80	4	0	473	11	13	14	18	0	0	0	0	2	0	0	1	289	0	0	2	5	0	0	0	70	18	0	21	976	0	836	56	0	0	29	0	9	0	0	1	0	0	0	1	0	2	3	0	1	44	0	2420	9	65	0	34	77	0	0	0	0	49	154	0	0	0	79	0	58	1	4	0	1199	0	0	4	0	2	362	0	0	0	17	0	33	393	0	0	0	173	4	0	0	4	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	30	0	0	45	0	306	1	0	5	0	0	0	0	0	0	0	0	83	93	41	3	0	0	0	241	585	0	54	36	53	56	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	32
FAT_015_22_84_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	265	6	0	322	7	50	1	70	0	0	0	0	30	1	0	1	365	0	12	0	61	0	0	2	73	137	2	66	1326	0	337	71	0	0	27	0	22	0	0	0	0	0	0	2	0	0	7	0	0	5	0	1296	4	27	0	31	179	0	0	0	0	92	150	0	2	0	117	12	44	13	96	0	2440	36	0	11	0	15	332	0	0	0	25	0	33	182	0	0	0	170	0	0	0	3	0	16	0	0	0	0	11	0	0	0	0	33	0	0	0	34	0	8	67	0	68	1	0	24	2	0	0	0	0	3	0	0	297	11	6	47	0	0	0	46	411	0	5	43	24	120	0	99	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	10
FAT_020_22_14_0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	79	3	1	156	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	58	0	0	0	15	11	0	0	164	0	1	0	3	0	1	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	75	0	1	0	1	10	347	5	7	0	2	5	0	0	0	0	0	0	0	284	9	0	0	0	0	0	0	1072	0	0	0	0	0	2	61	0	0	0	48	0	0	12	0	0	0	0	0	0	0	8	1	144	0	0	0	0	0	0	0	0	0	0	30	3	4	0	0	21	0	0	0	0	7090	0	0	59	2	0	11	0	0	0	0	79	0	0	6	4	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
FAT_020_22_42_0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	42	0	5	0	17	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	1	8	0	0	278	0	186	0	0	0	1	0	70	0	0	0	0	0	0	0	0	0	3	0	0	2	0	258	0	5	0	34	166	2442	0	0	0	43	68	0	0	0	0	0	15	16	1624	0	0	0	2	0	0	0	1843	0	0	0	0	0	0	425	0	0	0	101	0	0	21	0	0	0	0	0	0	0	105	2	392	0	0	0	0	0	0	0	0	0	0	8	6	1	0	0	18	0	0	0	0	948	0	0	33	21	0	76	0	0	0	0	335	0	0	25	104	11	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAT_020_22_84_0	173	0	0	0	0	0	0	0	0	2	0	0	0	0	0	63	102	2	54	241	6	2	0	29	0	0	37	0	10	6	0	0	0	0	68	0	153	3	21	0	40	134	1	0	94	61	42	0	6	0	19	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	1	6	0	42	185	77	2	8	0	87	226	0	0	0	0	20	173	12	3259	37	0	0	0	0	0	3	894	1	0	0	3	0	2	223	0	0	0	91	0	0	31	0	0	0	0	0	0	0	27	1	5	2	0	2	0	0	0	0	0	35	9	78	44	64	2	13	23	0	0	0	0	558	0	0	9	13	11	120	2	0	0	79	1376	0	0	119	135	3	0	17	0	0	0	0	0	0	0	0	40	12	0	0	0	1	9	0	0	0	0	0	2
FDM002W0	2	1	0	0	1	3	1	2	2	0	1	0	0	4	1	85	0	1	0	4	0	0	0	884	0	0	4	0	0	0	0	0	7	0	3	3	1	0	32	1	10	74	0	0	166	0	7	1410	0	0	20	195	168	0	0	0	0	0	0	1	1	4	0	1	0	1	3	531	0	3	0	139	740	0	0	0	0	340	316	34	0	29	17	0	1	1	1	0	24	0	155	0	0	0	7	0	0	0	6	0	15	1805	0	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	1	0	0	0	0	19	0	3	4	192	0	56	0	0	8	0	21	0	0	3	0	1	1	0	38	0	1522	556	18	1	2	0	5	0	3	2	0	3	5	0	36	212	1	0	0	0	0	0	0	3	1	1	0
FDM020W0	354	2	9	1	1	2	3	2	1	0	9	1	1	5	0	312	1	36	0	445	0	1	2	0	0	0	0	0	0	0	0	0	0	0	36	4	0	0	42	21	10	110	1	0	231	0	135	0	14	0	196	0	203	0	5	0	0	0	0	62	23	0	152	0	0	0	0	1230	1	19	0	165	0	0	231	0	1	413	1403	44	4	1	426	0	38	98	0	0	0	0	0	0	1	0	97	10	0	0	66	0	15	0	4	1	2	187	5	0	56	8	1	0	0	0	0	0	0	0	0	17	2	2	0	600	0	0	5	2	30	0	0	151	17	80	0	0	0	209	0	36	0	0	0	0	0	0	0	0	1	0	0	0	19	0	1724	17	0	0	1	1	1	1	1	7	0	2	37	19	0	0	0	0	0	0	58	0	0	0	0
FDM019W0	181	0	0	1	1	8	5	12	1	2	6	1	0	0	8	9	0	0	0	36	4	0	2	135	0	3	1	0	14	4	0	0	0	3	0	1	1	0	1	1	39	0	0	0	410	758	132	270	3	0	166	0	51	0	1	1	0	0	0	0	0	2	28	0	0	0	0	1077	0	4	0	18	385	0	0	0	335	10	78	1	0	4	20	12	185	0	1688	0	473	0	34	2	0	1	203	87	1	0	103	0	0	209	0	0	6	36	15	0	0	1	3	0	0	1	0	0	7	0	293	0	0	0	0	0	20	306	3	0	94	0	6	8	0	2	2	0	0	0	0	0	0	1	315	11	36	50	0	0	0	192	1098	0	10	0	0	18	1	17	1	3	0	3	0	0	17	0	4	181	4	1	0	1	0	0	0	0	0	0	0
FDM017W0	53	0	0	1	0	0	2	0	0	0	1	0	0	0	2	174	0	0	1	305	5	4	0	532	0	1	20	2	173	32	0	0	0	52	56	2	0	0	0	48	176	127	149	32	1168	0	410	430	4	0	58	0	138	1	4	2	0	2	1	3	2	4	21	0	0	24	2	1064	0	2	0	239	422	0	52	0	0	216	678	0	0	95	685	0	85	97	0	0	0	0	0	0	0	0	420	0	0	1	6	0	11	0	0	0	1	126	10	0	0	2	0	0	1	7	0	3	110	0	0	0	1	19	0	0	0	0	1	18	8	11	3	68	3	22	0	0	1	0	54	0	0	0	0	0	0	142	0	0	0	0	0	0	960	0	0	39	2	0	3	2	0	0	0	15	0	1	3	52	0	1	11	1	1	0	0	0	0	0	0
FDM013W0	1	0	2	0	0	1	4	0	0	0	0	1	0	6	8	111	0	1	54	88	3	0	1	35	8	2	24	5	1	0	0	0	1427	0	4	1	0	0	35	1	27	25	0	0	55	0	0	0	19	0	56	0	41	0	1	3	0	0	2	1	0	1	22	0	0	72	5	534	0	2	0	0	10	0	48	0	0	47	0	0	278	3	695	27	58	6	0	30	79	0	0	20	0	23	39	0	8	0	73	0	8	28	0	1	2	9	13	0	238	0	243	0	18	1156	45	453	2	0	0	9	0	2	0	0	0	1330	2	4	0	16	1	26	8	37	0	0	0	1	71	6	0	0	17	0	5	35	0	0	0	0	1488	0	1	48	0	90	32	43	10	2	1	8	1	1	35	2	67	240	4	1	0	1	1	0	0	0	0	0	0
FDM001W0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	34	0	5	0	50	21	3	0	1	278	0	9	58	1	132	0	0	0	0	8	0	28	0	0	17	16	27	55	4	0	0	0	0	2470	1	0	103	0	74	0	0	1	246	2	0	0	1	0	5	0	0	0	3	626	0	0	0	108	263	0	0	0	0	248	0	0	3	9	59	0	371	0	0	0	1200	0	0	0	0	0	179	8	0	3	0	9	62	117	0	0	0	0	0	0	61	2	2	0	0	291	35	31	31	3	0	1	1	3	0	0	0	0	0	3	45	9	12	35	0	72	0	0	0	0	272	2	0	0	0	0	15	229	0	0	0	0	1573	0	55	167	0	26	1	0	0	0	1	1	0	0	4	0	32	63	0	0	0	1	0	0	0	0	0	0	0
FDM012W0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	13	38	0	0	0	27	0	0	0	52	0	16	8	0	0	3	0	0	0	0	0	2	345	0	12	1	24	115	1	0	605	0	305	77	1	2	34	0	19	0	0	0	0	0	0	1	0	0	1	0	0	4	0	355	12	4	0	16	119	0	0	0	31	87	220	0	0	0	27	0	12	8	2285	0	0	173	1110	0	1	12	254	2	0	0	9	0	1	146	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	133	37	0	1	0	0	0	0	11	0	5	0	0	0	9	0	0	0	0	126	3	0	4	0	0	0	0	1618	0	21	116	108	1	0	0	0	0	0	0	0	1	0	0	2	14	0	0	0	1	0	0	0	0	0	0	0
FDM010W0	200	1	2	0	0	2	2	2	0	2	8	1	0	0	13	120	1603	85	8	96	1	2	0	15	16	5	0	0	0	540	0	0	3	2	161	10	0	0	113	16	335	269	20	45	271	0	448	240	23	0	45	47	184	0	12	2	0	0	0	11	7	12	0	0	7	2	0	420	95	8	0	34	145	0	0	0	321	95	203	29	0	16	152	0	198	50	583	0	0	0	31	0	3	1	22	4	0	0	0	0	28	32	2	0	2	2	15	0	0	0	0	7	0	22	4	18	3	0	0	0	0	0	118	9	17	0	3	4	27	0	0	89	32	0	0	3	1	68	0	0	0	0	343	12	51	74	0	0	0	0	0	0	111	0	503	160	0	0	5	0	0	2	0	10	5	2	84	668	9	0	0	21	0	8	1	0	0	0	0
FDM009W0	111	0	0	0	0	0	1	0	0	0	0	0	0	0	31	25	0	0	0	28	0	3	0	31	0	11	0	0	0	0	0	5	0	0	1	0	0	0	14	1	7	49	2	3	6326	0	101	9	12	11	60	0	43	0	0	0	0	0	0	0	0	0	3	46	0	46	0	599	1	9	0	10	162	0	0	0	0	124	233	2	0	0	0	0	52	0	1	0	427	0	21	0	0	30	203	0	1	0	37	0	3	129	0	0	1	50	0	0	0	1	0	0	0	0	0	0	9	5	0	0	1	1	0	0	48	0	0	0	5	7	0	10	0	19	0	0	0	26	0	0	0	0	463	2	0	65	0	0	0	0	179	0	0	4	0	24	0	0	0	1	0	0	0	2	0	0	5	44	1	0	0	0	0	0	0	0	0	0	0
FDM008W0	0	1	0	1	0	1	3	3	1	1	6	0	1	0	5	126	0	13	0	0	0	2	2	217	1	2	14	0	1	0	0	0	0	1	14	23	0	0	20	4	44	19	0	6	879	0	351	0	12	0	24	5	256	0	0	1	0	0	1	10	2	7	0	21	0	138	6	489	0	1	0	0	0	0	0	0	0	0	558	36	0	4	3	12	456	80	4165	0	0	0	0	0	2	8	303	0	0	1	86	0	22	199	1	1	3	91	20	0	0	0	1	0	0	0	0	0	18	0	0	0	1	0	0	0	6	0	6	0	3	0	0	5	1	30	0	5	0	54	0	0	0	0	241	5	66	74	0	0	0	4	0	1	153	387	0	20	32	0	0	0	0	0	1	2	6	1	30	57	1	0	0	1	0	0	0	0	0	0	0
FDM006W0	245	1	0	0	1	1	0	0	0	0	1	0	0	0	6	86	342	156	5	280	0	0	8	397	4	2	6	7	364	0	0	0	0	291	12	0	0	0	91	6	104	6	29	0	474	0	288	18	30	0	54	56	271	0	0	8	0	0	4	5	4	6	4	137	14	0	75	580	1	3	0	0	0	0	0	0	0	237	660	14	7	1	23	32	330	62	1725	0	0	0	0	0	2	0	34	0	0	0	0	0	274	143	0	0	1	0	14	0	0	4	9	0	0	0	0	0	0	0	0	0	10	0	0	0	26	0	5	0	30	0	0	176	0	0	0	0	0	82	0	0	0	0	464	0	0	388	0	0	0	0	0	0	151	297	0	241	26	0	1	0	0	0	0	1	16	0	2	23	0	0	0	1	0	0	0	0	0	0	0
