	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_senegalensis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_nordii	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprococcus_catus	Coprococcus_comes	Desulfovibrio_desulfuricans	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Pseudoflavonifractor_capillosus	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_callidus	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_thermophilus	Subdoligranulum_unclassified	Sutterella_wadsworthensis	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
MSM6J2M3_P	17	26	1	103	578	7	54	19	0	0	79	124	4	14	5	2	401	0	23	6	136	492	118	603	217	76	254	3	0	0	3	0	18	0	0	0	0	0	0	0	0	2	0	16	12	16	0	34	11	5	0	0	0	48	1	16	756	993	1	2436	0	29	0	0	0	0	46	0	9	1	0	44	8	54	0	13	61	11	5	0	0	843	0	5	0	0	28	0	0	231	61	51	2	1	4	640	98	4	2	14	5
HSM67VFX_P	21	99	0	204	0	0	0	0	16	2	0	416	0	3	623	0	223	0	0	0	122	188	65	696	659	0	0	19	57	4	335	5	33	93	0	0	7	2	0	0	2	77	0	13	0	15	1	1	2	63	0	138	0	225	17	0	446	0	79	3496	26	10	7	0	0	0	11	0	0	36	0	0	3	0	0	498	0	19	5	2	1	11	49	21	0	47	0	0	0	0	7	51	13	13	0	686	0	2	4	4	7
ESM5GEYU_P	0	0	0	0	0	0	0	0	1	0	0	0	0	6	117	0	0	2273	11	0	2	4	0	1011	394	0	0	0	0	10	0	0	44	0	10	10	6	188	3	4	72	46	224	0	0	1	0	629	0	0	1	608	13	14	0	0	1213	0	0	1783	41	145	0	0	0	2	0	1	1	1	0	0	28	5	0	0	6	18	0	0	0	20	28	16	0	1	1	0	2	0	1	9	3	1	0	21	45	82	29	514	283
ESM5GEZ3_P	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	1698	0	0	0	0	0	1458	413	0	0	0	0	0	0	0	6	1	1	4	0	56	0	0	19	36	52	0	0	0	0	79	0	0	3	42	0	26	0	0	1100	0	0	4303	33	24	0	0	0	1	0	0	0	0	0	0	66	0	0	0	0	2	7	0	1	6	92	29	0	0	0	35	3	0	0	13	3	10	0	11	291	16	1	42	12
ESM5MEBP_P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	0	0	0	0	6	1261	739	0	0	0	0	0	0	0	7	0	0	2	0	3	0	0	0	0	15	0	0	0	0	252	2	0	6	45	20	42	0	0	2026	0	0	3479	0	172	0	0	0	11	0	0	4	0	7	0	21	0	0	0	0	3	0	0	0	0	2	155	19	0	0	0	13	0	2	37	34	32	0	0	411	27	11	177	26
HSM5MD57_P	109	152	0	368	0	0	0	0	18	0	0	544	0	50	1524	0	79	1	0	0	299	193	60	1090	685	0	0	46	14	18	304	4	74	0	4	11	0	21	3	0	24	207	14	25	0	12	3	336	2	48	0	890	23	1	11	0	74	0	101	645	24	3	8	0	0	1	4	5	0	60	0	0	0	0	0	505	0	42	0	0	2	0	1	20	15	113	398	6	12	0	10	69	6	12	0	571	0	0	4	3	21
HSM5MD8P_P	43	1	0	77	594	0	0	0	0	0	0	434	0	41	6	2	0	5	0	0	14	139	108	44	322	0	0	9	12	12	40	0	84	1	0	3	0	2	0	0	2	292	1	6	0	0	0	772	2	9	0	1	0	30	3	15	0	1	7	872	1	5	5	0	0	3	1	0	2	2	3	0	30	172	0	0	0	0	0	5670	0	0	0	0	18	0	0	0	14	0	6	8	0	0	0	41	0	0	0	2	9
HSM5MD82_P	14	2	0	272	794	0	0	6	6	0	0	395	0	36	55	3	0	11	0	0	7	379	492	32	294	0	0	144	63	93	34	0	40	0	3	4	2	35	2	0	5	291	5	34	0	0	0	1061	11	7	0	57	15	54	39	8	0	5	5	2693	4	3	12	0	0	2	0	11	11	3	0	44	64	152	0	0	0	0	0	1976	0	1	0	0	14	0	0	0	25	0	10	9	0	3	30	110	0	0	0	3	4
HSM5MD8A_P	3	10	0	214	14	0	0	2	0	0	0	982	0	77	508	0	228	177	0	0	767	95	165	226	300	3	0	0	2	55	73	0	20	0	0	3	1	5	0	0	5	120	0	121	0	26	0	76	63	10	0	141	0	3	5	0	549	0	167	18	6	48	2	0	49	1	501	12	3	10	0	0	48	0	0	630	0	11	1	0	0	834	55	450	0	15	1	0	103	0	6	1472	26	3	0	412	0	5	8	30	24
ESM5ME9H_P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739	0	0	3	0	0	3200	527	0	0	0	0	0	0	0	4	0	0	22	0	29	1	0	2	8	10	0	0	0	0	152	5	0	0	11	0	16	0	0	377	0	0	3931	13	0	0	0	1	0	0	1	4	0	7	0	96	0	0	0	1	2	0	0	0	88	7	93	0	1	0	0	0	0	1	16	1	0	0	7	601	1	1	14	9
HSM5MD59_P	11	59	0	65	0	0	0	0	2	0	0	319	0	12	1927	0	266	1	0	0	242	161	65	1548	337	1	0	14	4	3	95	0	61	0	0	0	0	2	0	0	1	8	0	12	0	11	0	215	0	21	0	37	20	3	0	0	305	0	69	2447	8	100	3	0	14	0	11	0	0	6	16	0	76	0	0	296	0	37	0	0	0	47	317	301	0	23	46	5	5	0	4	11	36	17	0	199	0	6	12	9	49
HSM5MD8N_P	1056	8	0	332	1224	0	0	1	2	0	0	520	0	33	378	6	0	3	0	0	20	91	910	888	322	0	0	6	10	2	17	0	30	0	0	0	0	1	0	0	0	89	0	2	0	0	0	361	2	4	0	3	0	56	3	2	0	565	17	855	5	0	4	0	0	0	9	1	1	12	0	85	110	369	0	0	0	0	0	1366	0	7	0	0	49	0	0	0	4	0	5	8	0	0	3	141	0	0	0	0	0
CSM6J2H9_P	0	0	0	130	652	0	14	2	0	2	74	132	77	0	0	0	0	40	0	0	10	1648	34	1398	568	170	329	2	0	4	19	2	0	0	0	1	0	1	0	0	0	42	0	0	1	0	0	0	4	9	0	1	0	12	2	1	191	0	47	2174	0	1	5	0	0	1	1	0	12	5	6	0	46	24	4	273	0	0	3	0	0	115	128	95	0	7	75	0	3	234	5	34	0	0	0	1132	0	0	0	0	0
