Name	Acidaminococcus_intestini	Actinobaculum_sp_oral_taxon_183	Actinomyces_graevenitzii	Actinomyces_odontolyticus	Actinomyces_oris	Actinomyces_sp_HMSC035G02	Actinomyces_sp_HPA0247	Actinomyces_sp_ICM47	Actinomyces_sp_S6_Spd3	Actinomyces_sp_oral_taxon_181	Actinomyces_sp_oral_taxon_448	Adlercreutzia_equolifaciens	Agathobaculum_butyriciproducens	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_inops	Alistipes_onderdonkii	Alistipes_shahii	Anaeromassilibacillus_sp_An250	Anaerostipes_hadrus	Asaccharobacter_celatus	Atopobium_parvulum	Atopobium_rimae	Bacteroides_dorei	Bacteroides_fragilis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_dentium	Bifidobacterium_longum	Bilophila_wadsworthia	Blautia_obeum	Blautia_sp_CAG_257	Blautia_wexlerae	Clostridium_aldenense	Clostridium_bolteae	Clostridium_bolteae_CAG_59	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_innocuum	Clostridium_lavalense	Clostridium_leptum	Clostridium_methylpentosum	Clostridium_sp_CAG_58	Clostridium_spiroforme	Clostridium_symbiosum	Collinsella_aerofaciens	Collinsella_intestinalis	Collinsella_stercoris	Coprobacillus_cateniformis	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dielma_fastidiosa	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Eisenbergiella_massiliensis	Eisenbergiella_tayi	Enterococcus_faecalis	Enterococcus_faecium	Enterorhabdus_caecimuris	Erysipelatoclostridium_ramosum	Escherichia_coli	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_sp_CAG_180	Eubacterium_sp_CAG_38	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Firmicutes_bacterium_CAG_110	Firmicutes_bacterium_CAG_83	Flavonifractor_plautii	Fusicatenibacter_saccharivorans	Fusobacterium_nucleatum	Gemella_haemolysans	Gemella_morbillorum	Gemella_sanguinis	Gemmiger_formicilis	Gordonibacter_pamelaeae	Haemophilus_parainfluenzae	Holdemania_filiformis	Hungatella_hathewayi	Intestinibacter_bartlettii	Intestinimonas_butyriciproducens	Janibacter_indicus	Klebsiella_oxytoca	Klebsiella_pneumoniae	Klebsiella_quasipneumoniae	Klebsiella_variicola	Lachnospira_pectinoschiza	Lactobacillus_fermentum	Lactobacillus_gasseri	Lactobacillus_paragasseri	Lactobacillus_rhamnosus	Lactobacillus_rogosae	Lactobacillus_ruminis	Lactobacillus_salivarius	Lactococcus_lactis	Lawsonibacter_asaccharolyticus	Megasphaera_micronuciformis	Monoglobus_pectinilyticus	Odoribacter_splanchnicus	Oscillibacter_sp_57_20	Oscillibacter_sp_CAG_241	Parabacteroides_distasonis	Parabacteroides_merdae	Parasutterella_excrementihominis	Phascolarctobacterium_faecium	Prevotella_copri	Prevotella_sp_885	Proteobacteria_bacterium_CAG_139	Romboutsia_ilealis	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_sp_CAG_471	Rothia_dentocariosa	Rothia_mucilaginosa	Ruminococcus_bicirculans	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_torques	Ruthenibacterium_lactatiformans	Scardovia_wiggsiae	Sellimonas_intestinalis	Slackia_isoflavoniconvertens	Streptococcus_anginosus_group	Streptococcus_gordonii	Streptococcus_infantis	Streptococcus_lutetiensis	Streptococcus_mitis	Streptococcus_mutans	Streptococcus_oralis	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_sanguinis	Streptococcus_thermophilus	Streptococcus_vestibularis	Turicibacter_sanguinis	Turicimonas_muris	Tyzzerella_nexilis	Veillonella_atypica	Veillonella_dispar	Veillonella_infantium	Veillonella_parvula	Veillonella_sp_T11011_6	[Collinsella]_massiliensis
DB_R01_CDI_C_04_POST	0	0	1	3	1	1	0	8	2	1	0	6	5	1	56	1638	101	0	21	251	6	0	0	0	90	120	681	364	1125	2	175	72	0	0	0	0	1	27	0	28	0	1	0	0	0	0	0	31	1	18	28	0	268	0	1	1	1	56	1	0	56	117	3	1	53	0	0	0	0	11	12	43	10	275	0	1	105	270	20	55	10	60	0	0	1	0	148	7	0	78	1	15	12	17	0	0	0	0	18	0	0	0	0	0	0	0	0	67	0	0	8	367	6	62	363	29	131	2	0	109	0	32	44	0	20	0	0	0	1	755	31	1	253	968	0	0	40	0	16	12	0	15	0	5	34	6	6	10	0	2	6	0	0	0	0	1	0	0
DB_R01_CDI_C_05_POST	0	0	0	0	0	0	0	0	0	0	0	13	14	0	16	361	127	0	9	440	14	0	0	0	247	127	215	327	2827	0	376	166	0	0	0	0	1	102	0	34	0	3	0	0	0	1	0	22	0	13	0	0	131	0	1	1	0	99	0	0	52	132	1	0	2	0	0	0	0	5	88	157	55	578	0	46	97	512	1	79	2	233	0	0	0	0	57	9	0	12	0	0	2	4	0	0	0	0	236	0	0	0	0	10	0	0	2	15	0	0	22	95	1	97	369	30	155	0	0	28	1	85	34	0	6	0	0	0	16	610	0	9	166	102	0	0	86	0	0	0	0	0	0	0	3	11	0	1	0	0	1	0	0	0	0	0	0	0
DB_R01_CDI_C_06_POST	0	0	1	2	0	1	0	6	0	0	0	18	35	0	4	507	10	0	0	763	28	0	0	0	10	15	130	43	830	0	34	32	0	0	0	0	0	207	0	56	0	0	0	0	0	0	0	29	0	9	1	0	392	0	1	0	4	75	0	0	208	434	2	0	0	0	0	0	0	15	2	142	73	478	0	0	51	808	1	56	0	577	0	0	0	0	106	17	0	3	0	47	0	0	0	0	0	0	107	0	0	0	0	0	0	0	9	0	0	0	0	0	7	47	417	3	6	0	0	36	0	18	75	0	203	0	0	0	75	898	72	142	1374	30	0	0	120	0	0	1	0	1	0	0	3	19	0	76	0	1	0	1	0	0	0	0	0	0
DB_R01_CDI_C_07_POST	0	0	0	0	0	0	0	1	0	0	0	5	16	1	14	264	24	0	3	357	5	0	0	0	50	70	300	102	2443	1	296	167	0	1	0	31	0	28	0	17	0	0	0	0	0	2	0	16	0	2	2	0	169	0	1	0	5	30	0	0	32	82	0	0	0	0	0	0	0	16	7	113	14	138	2679	1	7	198	1	7	7	143	0	0	0	0	27	5	0	2	0	36	1	6	0	0	0	0	22	0	0	0	1	2	0	0	1	14	0	0	5	0	2	186	669	19	43	1	0	100	2	49	1	1	68	0	0	0	1	669	18	20	106	12	0	0	21	0	0	0	0	0	0	0	1	5	0	8	0	0	9	0	0	0	0	0	0	0
DB_R02_CDI_C_03_POST	0	2	2	7	4	6	0	16	2	3	0	2	27	38	0	1	4	0	0	916	3	1	0	0	3894	6	3	13	1	1	1	14	0	0	0	0	3	158	0	598	1	3	1	1	0	37	2	5	0	5	0	0	725	0	3	4	2	144	0	0	160	158	25	0	2	0	0	0	0	2	16	98	37	646	0	13	1	129	0	1	0	46	5	6	2	8	27	5	0	33	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	962	194	5	261	79	0	0	0	6	7	0	25	0	3	17	0	0	0	0	208	1	0	0	11	1	8	28	0	25	0	11	22	9	2	0	0	0	0	0	6	2	0	9	0	1
DB_R02_CDI_C_04_POST	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	108	0	0	285	0	0	0	0	886	386	363	197	2485	0	0	206	0	0	0	0	0	7	0	31	0	0	0	0	0	0	0	0	0	0	4	0	11	0	0	0	0	27	0	0	8	87	7	0	0	0	0	0	0	0	0	156	14	139	0	0	6	0	0	0	3	146	0	0	0	0	12	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2245	1873	0	74	0	0	0	0	86	0	0	5	0	0	0	0	0	28	0	79	10	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0
DB_R02_CDI_C_05_POST	0	1	0	0	0	0	0	0	0	0	0	0	47	0	16	0	237	0	0	1356	0	0	0	0	321	154	12	172	40	0	0	69	0	0	0	0	0	39	0	37	0	3	87	9	0	122	0	0	0	0	26	0	597	0	2	0	0	300	0	0	162	1025	75	12	1	0	0	0	0	471	1	655	107	1284	1	3	0	2	0	0	2	1	0	0	0	16	24	9	22	27	2	26	0	1	0	1	0	0	1	0	0	0	0	0	0	0	22	0	0	0	1	0	0	167	96	0	121	2	0	0	0	23	0	0	98	0	0	1	1	2	1245	0	195	297	0	0	0	1	1	6	0	2	0	2	3	9	0	34	0	9	0	0	3	4	0	79	0	0
DB_R02_CDI_C_06_POST	0	0	1	0	1	0	1	2	0	0	0	0	31	0	0	0	0	0	0	1545	0	0	0	0	2663	169	308	749	673	0	0	0	0	0	0	81	0	8	0	18	0	4	0	10	38	0	1	0	0	0	0	138	73	0	0	0	0	113	0	0	98	207	0	0	0	0	0	0	0	0	18	760	46	241	0	0	0	0	0	0	0	0	2	0	0	0	164	0	88	0	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	960	0	234	0	0	0	0	8	0	0	76	0	0	3	0	0	113	0	292	0	0	0	0	0	0	0	0	3	0	1	5	16	0	5	0	0	0	0	0	3	0	8	0	0
DB_R03_CDI_P_03_POST	0	0	0	0	0	0	0	0	0	0	0	5	3	6	10	401	53	0	1	272	8	0	0	0	96	132	7	229	371	931	46	320	63	104	0	14	2	21	0	87	0	0	0	0	0	0	0	1	0	9	0	0	119	0	0	0	2	73	1	0	31	217	2	0	0	0	0	0	0	0	402	151	11	1947	0	4	16	736	323	45	2	174	0	0	0	0	65	5	0	3	0	24	4	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0	0	49	127	105	77	403	15	53	774	0	0	0	298	22	3	7	0	0	0	222	0	0	94	133	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0
DB_R03_CDI_P_04_POST	0	0	0	0	0	0	0	0	0	0	0	4	7	18	6	302	29	0	0	60	5	0	0	0	103	95	26	260	391	2045	76	378	0	0	0	0	2	12	0	35	0	0	0	0	0	1	0	0	0	20	0	0	48	0	0	0	1	57	20	0	28	67	4	0	0	0	0	0	0	0	341	38	5	2517	0	0	20	253	326	9	1	99	0	0	0	0	34	2	0	2	0	33	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	55	37	120	206	245	40	84	945	0	1	0	45	25	0	15	0	0	0	74	0	0	169	126	13	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DB_R03_CDI_P_05_POST	0	0	0	0	0	0	0	0	0	0	0	4	5	93	8	129	37	0	0	65	4	0	0	9	55	291	37	380	341	3255	103	341	8	0	0	0	6	12	0	12	0	0	0	0	0	0	0	1	0	2	0	0	46	0	0	1	1	28	1	0	34	65	2	0	0	0	0	0	0	0	160	50	6	1223	0	18	27	300	133	13	0	73	0	0	0	0	35	4	0	2	0	3	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	2	0	0	75	172	224	208	672	89	92	178	0	4	0	79	123	9	203	0	0	0	142	0	0	158	79	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
DB_R03_CDI_P_06_POST	0	0	0	0	0	0	0	0	0	0	0	4	11	122	9	568	40	0	0	198	5	0	0	184	265	108	68	535	1255	1528	188	353	2	0	0	0	1	15	0	15	0	0	0	0	0	0	0	0	0	8	0	0	51	0	0	0	3	59	2	0	31	123	9	0	0	0	0	0	0	0	293	70	27	879	0	14	18	315	61	18	1	144	0	0	0	0	31	7	0	3	0	4	1	0	0	0	0	0	44	0	0	0	0	0	0	0	0	1	0	85	68	68	87	107	391	16	121	686	0	0	0	3	8	16	2	0	0	0	223	0	0	249	159	11	0	0	5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DB_R03_CDI_P_07_POST	0	0	0	0	0	0	0	0	0	0	0	3	3	0	24	517	103	0	0	70	4	0	0	29	282	48	136	792	212	661	1330	463	4	0	0	0	1	7	0	8	0	0	0	0	0	0	0	0	0	3	0	0	37	0	0	0	1	30	23	0	28	94	1	0	0	0	0	0	0	0	204	29	6	885	0	0	37	278	61	4	4	60	0	0	0	0	100	1	0	2	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	12	131	66	65	239	225	38	106	1985	0	2	0	18	98	107	52	0	0	0	82	0	0	21	107	9	0	0	1	0	0	0	0	0	0	0	0	1	0	35	0	0	1	0	0	0	0	0	0	0
DB_R03_CDI_P_08_POST	0	0	0	0	0	0	0	0	0	0	0	1	3	105	19	676	75	0	0	4	1	0	0	83	236	28	55	387	929	788	128	555	3	0	0	0	1	2	0	21	0	0	0	0	0	0	0	0	0	4	0	0	16	0	0	0	0	3	0	0	8	22	1	0	0	0	0	0	0	0	17	10	5	299	0	0	8	171	437	13	5	10	0	0	0	0	23	1	13	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	13	54	12	9	166	423	45	65	2936	0	4	0	11	4	0	6	0	0	0	1002	0	0	25	14	11	0	0	7	0	0	0	0	0	0	0	1	2	0	8	0	0	3	0	0	0	0	0	0	0
DB_R04_CDI_P_03_POST	0	0	0	0	0	0	0	0	0	0	0	10	37	36	4	343	16	0	1	422	11	0	0	0	134	26	48	174	408	1	84	135	0	22	0	0	1	71	0	118	0	1	0	0	0	4	0	2	1	17	0	0	301	0	1	0	12	125	1	0	37	404	8	3	7	0	0	0	0	45	241	156	37	325	0	8	118	1002	37	18	1	320	0	0	0	0	176	16	29	39	0	41	11	0	0	0	0	0	34	1	0	0	0	1	0	0	0	2	0	0	41	199	6	134	198	42	174	1309	0	3	1	547	893	16	42	0	0	0	9	1	0	6	564	44	0	0	31	0	0	0	0	0	0	0	0	0	0	8	0	44	1	0	0	0	0	0	0	0
DB_R04_CDI_P_04_POST	0	0	0	1	0	0	0	1	0	0	0	8	19	22	12	888	37	0	2	353	9	0	0	0	179	45	41	309	955	0	2	86	0	191	0	0	0	37	0	113	0	0	0	0	0	0	0	0	0	5	0	0	355	0	1	0	2	71	530	0	55	469	0	0	0	0	0	0	0	2	85	133	41	737	0	1	101	1264	80	2	1	431	0	0	0	0	68	6	5	8	0	25	2	0	0	0	0	0	1	0	0	0	0	0	0	0	5	5	0	0	9	56	5	128	639	2	152	429	0	0	3	57	28	132	111	0	0	0	19	0	0	45	249	25	0	0	21	0	0	0	0	6	0	0	17	18	0	0	0	25	0	0	23	0	0	0	0	0
DB_R04_CDI_P_05_POST	0	0	0	0	0	0	0	1	0	0	0	13	21	57	7	814	27	0	2	188	15	0	0	0	318	8	102	189	655	0	1186	113	0	33	0	0	2	39	0	36	0	0	0	0	0	1	0	7	1	7	0	0	223	0	0	0	2	43	85	0	57	238	2	0	37	0	0	0	0	39	131	78	11	800	0	7	148	651	451	7	4	135	0	0	0	0	213	7	13	17	0	27	18	0	0	0	0	0	33	0	0	0	0	2	0	0	0	5	0	0	63	163	67	65	115	18	413	359	0	1	4	35	281	42	88	0	0	0	401	0	0	12	421	65	0	0	18	0	0	1	0	3	0	0	7	21	0	0	0	10	1	0	0	0	0	0	0	0
DB_R04_CDI_P_06_POST	0	0	0	0	0	0	0	1	0	0	0	11	41	29	6	1285	5	0	3	539	14	0	0	0	205	23	46	213	942	0	25	140	0	95	0	0	3	95	0	65	0	0	0	0	0	0	0	2	1	14	0	0	371	0	1	0	2	124	247	0	82	438	2	0	3	0	6	0	0	0	66	118	43	854	0	12	136	1123	225	7	2	336	0	0	0	0	86	8	0	4	0	188	3	0	0	0	0	0	7	0	0	0	0	1	0	0	0	3	0	0	40	146	48	45	133	6	121	298	0	0	10	49	50	21	37	0	0	0	159	0	0	15	353	103	0	0	18	0	0	0	0	0	0	0	5	17	0	0	0	26	0	0	0	0	0	0	0	0
DB_R04_CDI_P_07_POST	0	1	0	0	2	0	0	3	2	0	0	26	14	170	1	404	1	0	11	1194	31	0	0	0	47	3	6	70	630	2	1	32	0	567	0	8	0	48	0	126	0	0	0	0	0	1	0	2	0	0	0	0	908	0	3	0	3	216	381	0	115	889	1	0	1	0	0	1	0	0	3	606	89	204	0	3	122	396	26	2	0	208	0	0	1	1	89	18	0	10	0	287	0	1	0	0	0	0	6	0	0	0	0	1	0	0	1	1	0	0	3	2	9	19	68	1	226	216	0	0	15	16	11	65	9	0	0	0	62	0	0	35	654	160	0	0	90	0	1	2	0	2	0	0	4	3	0	278	0	54	0	0	0	0	0	0	0	0
DB_R04_CDI_P_08_POST	0	2	0	0	1	0	0	4	0	0	0	16	32	18	2	911	4	0	28	1209	17	0	0	0	49	5	7	23	255	0	23	85	0	118	0	1	0	21	0	120	0	0	0	0	0	8	0	43	0	1	0	0	700	0	3	0	2	85	220	0	90	605	1	0	1	0	0	0	0	0	125	464	53	1050	0	4	43	835	70	1	0	222	0	0	0	2	74	19	0	9	0	400	0	11	0	0	0	0	11	0	0	0	0	2	0	0	2	0	0	0	5	0	0	12	4	19	10	599	0	1	3	14	26	1	42	0	0	0	81	0	0	7	621	45	0	0	58	0	0	0	0	1	0	0	2	5	0	143	0	193	1	0	0	0	0	0	0	0
DB_R04_CDI_P_09_POST	0	0	0	0	0	0	0	2	0	0	0	26	121	65	1	78	0	0	8	1109	32	0	0	0	15	4	2	13	35	17	0	16	0	101	0	193	0	159	0	82	0	0	0	0	0	1	0	3	1	1	0	0	828	0	4	0	10	143	428	0	137	737	1	0	3	0	0	0	0	2	19	510	114	165	0	5	367	1469	51	3	0	594	0	0	0	0	137	21	0	18	0	106	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	1	3	4	46	2	18	147	0	0	10	117	42	453	28	0	0	0	8	0	0	32	872	128	0	0	58	0	0	0	0	1	0	0	5	16	0	6	0	35	0	0	0	0	0	0	0	0
DB_R05_UC_P_02_POST	0	0	0	0	0	0	0	0	0	0	0	6	19	5	47	548	431	0	6	347	6	0	0	0	160	186	55	74	803	2	0	262	0	0	4	0	0	65	0	39	0	0	0	1	0	4	0	57	2	6	0	0	75	0	0	2	1	84	0	0	15	68	0	6	6	0	14	0	2	0	653	78	35	1388	0	73	67	353	18	4	0	388	0	0	0	0	145	15	5	10	1	40	1	0	1	1	0	0	88	0	0	0	0	5	0	0	8	4	0	0	12	53	2	30	156	54	43	0	0	3	0	665	5	0	64	0	0	0	1126	619	1	24	232	10	0	0	49	0	0	0	0	0	0	0	3	9	0	40	1	2	1	0	2	3	1	1	0	0
DB_R05_UC_P_03_POST	0	0	0	0	0	0	0	0	0	0	0	16	27	185	20	31	287	0	3	84	15	0	0	0	252	50	181	172	2035	1	16	327	0	0	0	0	2	102	0	15	0	0	0	1	0	0	0	2	2	9	0	1	18	0	0	0	2	77	0	0	19	90	0	2	1	0	0	0	0	0	700	75	15	450	0	94	1	333	66	9	0	130	0	0	0	0	53	8	0	5	1	0	2	0	0	0	0	0	411	0	0	0	0	14	0	0	0	11	0	0	39	323	38	354	404	155	73	1	0	10	0	617	41	1	78	0	0	0	652	543	0	37	117	11	0	0	70	0	0	0	0	0	0	0	5	5	0	0	0	0	4	0	1	0	0	0	0	0
DB_R05_UC_P_04_POST	0	0	0	0	0	0	1	0	0	0	0	28	65	34	3	111	12	0	11	263	28	0	0	0	158	15	14	52	1118	0	25	67	0	0	0	0	1	273	0	50	0	0	0	0	0	1	0	23	2	16	0	0	381	0	2	3	2	88	0	0	62	247	0	3	2	0	0	0	0	0	171	75	74	957	0	31	86	231	1	6	1	958	0	0	0	0	81	25	0	12	0	79	2	1	0	0	0	0	541	0	0	0	0	3	0	0	3	5	0	0	2	0	1	10	20	4	13	0	0	0	1	1183	4	22	85	0	0	0	42	1465	0	129	367	38	0	0	82	0	0	0	0	1	0	0	4	17	0	2	1	0	0	0	0	0	0	0	0	0
DB_R05_UC_P_05_POST	0	0	0	0	0	0	0	0	0	0	0	14	39	156	19	251	55	0	5	204	13	0	0	0	36	10	32	26	257	0	10	93	0	0	0	0	1	330	0	19	0	0	0	0	0	1	0	3	0	12	0	0	228	0	1	6	4	70	0	0	65	264	0	2	0	0	0	0	1	2	142	42	84	2150	0	9	41	464	97	20	3	597	0	0	0	0	136	14	0	8	0	35	1	0	0	0	0	0	21	0	0	0	0	2	0	0	0	4	0	0	6	27	30	18	35	0	9	0	0	0	0	521	30	6	102	0	0	0	1534	915	0	93	478	28	0	0	64	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
DB_R05_UC_P_06_POST	0	0	0	0	0	0	0	0	0	0	0	4	16	5	23	441	35	0	3	62	5	0	0	0	360	99	532	101	1975	0	172	189	0	0	0	0	0	54	0	21	0	0	0	0	0	0	0	2	0	16	0	0	61	0	0	0	0	54	0	0	25	88	0	0	1	0	0	0	0	21	464	43	21	1366	0	45	31	772	14	8	3	168	0	0	0	0	20	5	0	7	2	1	4	0	0	0	0	0	397	0	0	0	0	0	0	0	0	13	0	0	30	15	32	240	428	30	66	0	0	1	0	526	5	71	212	0	0	0	419	0	0	9	132	7	0	0	21	0	0	0	0	0	0	0	1	2	0	1	0	0	2	0	1	0	0	0	0	0
