species,betweenness,degree,eigenvector,keystone_score,condition
Streptococcus_australis,0.0010349494467001034,0.06289308176100629,0.013972067382209755,0.022179812728093887,MetS
Rothia_mucilaginosa,0.0003184459836000318,0.05660377358490566,0.01069090294389522,0.019278535656050755,MetS
Erysipelatoclostridium_ramosum,0.0003184459836000318,0.05660377358490566,0.01047899862131367,0.019236154791534447,MetS
Ruminococcus_bromii,0.0013533954303001352,0.05660377358490566,0.004688039797104646,0.018595437750042694,MetS
Bacteroides_eggerthii,0.00039805747950003977,0.050314465408805034,0.010917325321593542,0.017476833426710237,MetS
Parasutterella_excrementihominis,0.005692221956850568,0.04402515723270441,0.007007509944255547,0.017455160137087714,MetS
Actinomyces_graevenitzii,0.00023883448770002386,0.050314465408805034,0.010102657088118128,0.01723428828411515,MetS
Megamonas_funiformis,0.0006368919672000636,0.050314465408805034,0.00874646609544692,0.017162078825330926,MetS
Clostridium_sp_CAG_58,0.0003184459836000318,0.04402515723270441,0.004853852602485182,0.014337540682108374,MetS
Eubacterium_sp_CAG_251,0.0005572804713000557,0.04402515723270441,0.003924746098041428,0.014271136625069635,MetS
Bacteroides_intestinalis,0.0010349494467001034,0.03773584905660378,0.005086981398548317,0.012855625720040849,MetS
Clostridium_citroniae,0.0,0.03773584905660378,0.005260824601081446,0.012372919637197423,MetS
Holdemania_filiformis,0.0005572804713000557,0.031446540880503145,0.00449726357150583,0.010612055214102136,MetS
Veillonella_atypica,0.0,0.031446540880503145,0.0047887740776220355,0.01039171707967535,MetS
Akkermansia_muciniphila,0.00023883448770002386,0.031446540880503145,0.003993011718274147,0.010351981851655784,MetS
Bacteroides_plebeius,0.012578616352201257,0.012578616352201259,0.00017656514799266443,0.010098206111359538,MetS
Clostridium_symbiosum,7.961149590000795e-05,0.031446540880503145,0.0018559065459342373,0.009844949321287795,MetS
Eubacterium_sulci,7.961149590000795e-05,0.025157232704402517,0.005634300514691546,0.008713835662209068,MetS
Anaeromassilibacillus_sp_An250,0.0003184459836000318,0.01886792452830189,0.0035372331315204307,0.006527046976594669,MetS
Butyricimonas_synergistica,0.0,0.01886792452830189,0.004017045141163208,0.006463786386723208,MetS
Lawsonibacter_asaccharolyticus,0.0001592229918000159,0.01886792452830189,0.002584295497930601,0.006256847953976695,MetS
Hungatella_hathewayi,0.0007165034631000716,0.01886792452830189,0.0009432390954812674,0.006207276909136856,MetS
Rothia_dentocariosa,0.0001592229918000159,0.012578616352201259,0.0023064381910657427,0.004314484039773534,MetS
Ruminococcus_callidus,0.0,0.012578616352201259,0.0025384674694612615,0.00428127839955263,MetS
Eisenbergiella_tayi,0.0,0.012578616352201259,0.0022068914861695177,0.004214963202894281,MetS
Intestinimonas_butyriciproducens,7.961149590000795e-05,0.012578616352201259,0.0014336749589484734,0.004100125645400076,MetS
Actinomyces_sp_oral_taxon_448,0.0,0.012578616352201259,0.0014396235661136305,0.004061509618883103,MetS
Intestinibacter_bartlettii,0.0,0.012578616352201259,0.0014222504163738342,0.004058034988935144,MetS
[Collinsella]_massiliensis,7.961149590000795e-05,0.012578616352201259,0.0004946598620577593,0.003912322626021933,MetS
Turicimonas_muris,0.0,0.012578616352201259,0.00038960978773384686,0.0038515068632071466,MetS
Firmicutes_bacterium_CAG_145,0.0,0.006289308176100629,0.0018253741932975588,0.0022518672914897007,MetS
Alistipes_indistinctus,0.0,0.006289308176100629,0.0012019533993652622,0.002127183132703241,MetS
Anaerotruncus_colihominis,0.0,0.006289308176100629,0.0010371662759119772,0.0020942257080125842,MetS
Clostridium_asparagiforme,0.0,0.006289308176100629,0.0008523419286525013,0.0020572608385606888,MetS
Gemella_haemolysans,0.0,0.006289308176100629,0.0006456181909652339,0.0020159160910232354,MetS
Lactobacillus_rogosae,0.0,0.006289308176100629,0.000629517398682564,0.0020126959325667015,MetS
Allisonella_histaminiformans,0.0,0.006289308176100629,2.37970980741779e-06,0.0018872683947916723,MetS
