species,betweenness,degree,eigenvector,keystone_score,condition
Coprococcus_eutactus,0.00527868343424934,0.4649122807017544,0.10198753297294247,0.1625105325222395,ICI
Coprococcus_comes,0.00543393882937432,0.4649122807017544,0.0899375753590603,0.16017816869702553,ICI
Lachnospira_pectinoschiza,0.0045024064586244375,0.4649122807017544,0.08873771358356129,0.15947243015655077,ICI
Clostridium_clostridioforme,0.00791802515137401,0.45614035087719296,0.08997385231568393,0.15879588830198166,ICI
Prevotella_copri,0.003182735600062102,0.45614035087719296,0.08847050794324829,0.15612757465183857,ICI
Dorea_sp_CAG_317,0.00791802515137401,0.45614035087719296,0.07402478147283177,0.15560607413341124,ICI
Paraprevotella_xylaniphila,0.0055891942244993015,0.4473684210526315,0.08334452810698292,0.1536740290494357,ICI
Eisenbergiella_massiliensis,0.00791802515137401,0.4473684210526315,0.07681731586725603,0.15353300206492765,ICI
Bacteroides_dorei,0.007452258965999069,0.43859649122807015,0.08130087794953665,0.1515652524413279,ICI
Firmicutes_bacterium_CAG_110,0.0024840863219996894,0.4473684210526315,0.07767289421288258,0.15098714831936583,ICI
Barnesiella_intestinihominis,0.004191895668374476,0.43859649122807015,0.08125346007171894,0.14992558721695207,ICI
Eubacterium_ramulus,0.009781089892873776,0.4298245614035088,0.08014622654782323,0.14986715867705416,ICI
Anaerotruncus_colihominis,0.00791802515137401,0.4298245614035088,0.07687453339807818,0.14828128767635526,ICI
Gordonibacter_pamelaeae,0.006132588107436734,0.4298245614035088,0.08127682080581107,0.1482690266359332,ICI
Roseburia_hominis,0.004036640273249495,0.4298245614035088,0.08605899360023146,0.14817748727772367,ICI
Flavonifractor_plautii,0.0031051079024996117,0.43859649122807015,0.0718948563453853,0.14751047258874792,ICI
Eubacterium_sp_CAG_180,0.0035708740878745535,0.4298245614035088,0.08228770432718922,0.14719034633042774,ICI
Parabacteroides_distasonis,0.0013972985561248254,0.4298245614035088,0.08442310615294399,0.1465306389297038,ICI
Blautia_sp_CAG_257,0.0009315323707498836,0.43859649122807015,0.0719542014150345,0.1464355538368029,ICI
Oscillibacter_sp_57_20,0.00543393882937432,0.4298245614035088,0.07304087971499088,0.14627251377873796,ICI
Oscillibacter_sp_CAG_241,0.0013972985561248254,0.4298245614035088,0.08136666922989275,0.14591935154509356,ICI
Bifidobacterium_adolescentis,0.004968172643999379,0.42105263157894735,0.08376990590278975,0.14555385697624185,ICI
Bacteroides_caccae,0.004269523365936966,0.42105263157894735,0.07422170043748781,0.14329489124415024,ICI
Collinsella_intestinalis,0.0037261294829995344,0.4122807017543859,0.08102031366567573,0.1417513380009507,ICI
Bacteroides_faecis,0.015370284117373078,0.40350877192982454,0.062137961617900174,0.14116536596121393,ICI
Ruminococcus_bicirculans,0.00527868343424934,0.4122807017543859,0.06387515170007661,0.13909858258345575,ICI
Ruminococcus_bromii,0.00527868343424934,0.40350877192982454,0.07559794094964029,0.13881156148600007,ICI
Alistipes_indistinctus,0.0009315323707498836,0.4122807017543859,0.07063144412722078,0.13827626553713487,ICI
Clostridium_sp_CAG_299,0.0104021114733737,0.39473684210526316,0.0695836910950119,0.13753884658726817,ICI
Bifidobacterium_pseudocatenulatum,0.008228535941623972,0.39473684210526316,0.07409101359706308,0.13735352332180356,ICI
Ruminococcus_gnavus,0.00776276975624903,0.40350877192982454,0.06144932983364487,0.13722388242380085,ICI
Slackia_isoflavoniconvertens,0.007141748175749107,0.39473684210526316,0.07055036204177904,0.1361019991278093,ICI
Akkermansia_muciniphila,0.007064120478186617,0.39473684210526316,0.06618037242849122,0.13518918735637048,ICI
Escherichia_coli,0.011178388448998603,0.38596491228070173,0.06465628409025771,0.13430992472676134,ICI
Bacteroides_fragilis,0.009625834497748797,0.38596491228070173,0.06684249456069483,0.13397088984522387,ICI
Eisenbergiella_tayi,0.00527868343424934,0.38596491228070173,0.06682989730548344,0.13179479486243187,ICI
Blautia_hydrogenotrophica,0.007297003570874087,0.3771929824561403,0.0635234735363527,0.12951109122954968,ICI
Streptococcus_salivarius,0.006831237385499146,0.3771929824561403,0.05706249226899353,0.12798601188339037,ICI
Bacteroides_finegoldii,0.011023133053873622,0.35964912280701755,0.0550371467175315,0.12441373271254838,ICI
Clostridium_leptum,0.009703462195311287,0.35964912280701755,0.05248878001759148,0.1232442239432792,ICI
Firmicutes_bacterium_CAG_83,0.008694302126998912,0.35964912280701755,0.05457098963210673,0.12315608583202606,ICI
