species,betweenness,degree,eigenvector,keystone_score,condition
Coprococcus_comes,0.001094391244870041,0.19767441860465115,0.03357946956092237,0.06656541511601484,Healthy
Ruminococcus_torques,0.007113543091655267,0.18604651162790697,0.034609818570115455,0.06629268874822282,Healthy
Bilophila_unclassified,0.003009575923392613,0.18604651162790697,0.04425158051748551,0.0661690575535655,Healthy
Parabacteroides_unclassified,0.004377564979480164,0.1744186046511628,0.023549769472974515,0.05922431777968382,Healthy
Ruminococcaceae_bacterium_D16,0.004719562243502052,0.16279069767441862,0.02984659291587299,0.057166309007251205,Healthy
Akkermansia_muciniphila,0.0024623803009575923,0.13953488372093023,0.025844906273692996,0.04826063652149647,Healthy
Bacteroides_fragilis,0.0013679890560875513,0.13953488372093023,0.024014518041350557,0.04734736325259296,Healthy
Peptostreptococcaceae_noname_unclassified,0.00027359781121751026,0.11627906976744186,0.03958430093461115,0.042937380022763545,Healthy
Lachnospiraceae_bacterium_1_1_57FAA,0.0016415868673050615,0.11627906976744186,0.035580573386617964,0.04282062904120868,Healthy
Parasutterella_excrementihominis,0.0027359781121751026,0.11627906976744186,0.02562735650217784,0.041377181286755674,Healthy
Bacteroides_xylanisolvens,0.001094391244870041,0.11627906976744186,0.025941997321967208,0.04061931601706102,Healthy
Lachnospiraceae_bacterium_2_1_58FAA,0.0,0.09302325581395349,0.036530866223013186,0.03521314998878868,Healthy
Escherichia_unclassified,0.003009575923392613,0.09302325581395349,0.02877439486029707,0.03516664367794177,Healthy
C2likevirus_unclassified,0.0008207934336525308,0.09302325581395349,0.03253435193833259,0.034824243848678826,Healthy
Roseburia_unclassified,0.00533515731874145,0.09302325581395349,0.011252370325259083,0.03282502946860859,Healthy
Anaerostipes_hadrus,0.001094391244870041,0.09302325581395349,0.016918589706216725,0.03183789030786441,Healthy
Holdemania_unclassified,0.00027359781121751026,0.08139534883720931,0.02870598190768488,0.03029659993830852,Healthy
Clostridium_citroniae,0.0013679890560875513,0.06976744186046512,0.020366573840149848,0.02568754185421328,Healthy
Lachnospiraceae_bacterium_5_1_63FAA,0.00027359781121751026,0.05813953488372093,0.0075865347612944336,0.01909596632298392,Healthy
Bilophila_wadsworthia,0.0,0.046511627906976744,0.012304991047755825,0.01641448658164419,Healthy
Eubacterium_ramulus,0.00027359781121751026,0.046511627906976744,0.006265992152737245,0.015343485708249227,Healthy
Anaerotruncus_unclassified,0.0,0.023255813953488372,0.006985250659284932,0.008373794317903499,Healthy
Lachnospiraceae_bacterium_8_1_57FAA,0.0,0.011627906976744186,0.000694128009900927,0.003627197695003441,Healthy
